Tweet_id,score
1,0.16483116
2,0.031078046
3,0.9056591
4,0.11999917
5,0.119881965
6,0.25788608
7,0.04243485
8,0.27318972
9,0.042259656
10,0.033116587
11,0.20562
12,0.06906407
13,0.8703019
14,0.22847432
15,0.11770685
16,0.14669615
17,0.2179797
18,0.16440023
19,0.98412085
20,0.044300616
21,0.09610744
22,0.32222414
23,0.04368964
24,0.46589994
25,0.6856352
26,0.051700577
27,0.055294707
28,0.8376384
29,0.2845002
30,0.09878863
31,0.20254305
32,0.48332527
33,0.068595335
34,0.06785409
35,0.08567269
36,0.247035
37,0.21256065
38,0.9650551
39,0.030605704
40,0.06991315
41,0.03898905
42,0.034919906
43,0.93838614
44,0.2806313
45,0.14477079
46,0.06907126
47,0.11495212
48,0.28841507
49,0.5357579
50,0.10763015
51,0.057313636
52,0.07105503
53,0.91937345
54,0.08730334
55,0.12003791
56,0.07933957
57,0.087303296
58,0.23017049
59,0.45252326
60,0.18237402
61,0.30120626
62,0.31214866
63,0.37403837
64,0.069815546
65,0.08730334
66,0.23129767
67,0.04270552
68,0.95755136
69,0.068521194
70,0.15107945
71,0.05045055
72,0.20147713
73,0.09275836
74,0.27911752
75,0.07107671
76,0.122681335
77,0.031726114
78,0.27835363
79,0.058410533
80,0.06609895
81,0.2174907
82,0.09092448
83,0.106098756
84,0.30089235
85,0.39536795
86,0.22177394
87,0.12111199
88,0.07322969
89,0.20082603
90,0.13116857
91,0.068698965
92,0.92883533
93,0.09186439
94,0.029495193
95,0.35060325
96,0.045921948
97,0.1849976
98,0.036371585
99,0.2898489
100,0.76644164
101,0.05177671
102,0.097122036
103,0.13101918
104,0.064057186
105,0.03242229
106,0.46544096
107,0.1783805
108,0.19437525
109,0.08097585
110,0.035056356
111,0.21662115
112,0.28106412
113,0.02570762
114,0.12164845
115,0.073921256
116,0.026036523
117,0.025003389
118,0.04675494
119,0.01945374
120,0.072078176
121,0.08730334
122,0.08456061
123,0.03898905
124,0.017128332
125,0.53104883
126,0.04675494
127,0.01351313
128,0.06552133
129,0.96747214
130,0.23443633
131,0.12025344
132,0.44268137
133,0.14713518
134,0.109884255
135,0.120506935
136,0.10276569
137,0.026036523
138,0.46589994
139,0.11225677
140,0.20804635
141,0.6519473
142,0.11268389
143,0.3585354
144,0.24618602
145,0.02532672
146,0.5348452
147,0.64797026
148,0.12025344
149,0.82268196
150,0.05499717
151,0.15711358
152,0.17348367
153,0.026036523
154,0.61798567
155,0.37907884
156,0.05075421
157,0.20019971
158,0.9315942
159,0.0947979
160,0.1899144
161,0.3576696
162,0.019463167
163,0.20629904
164,0.07285786
165,0.4423631
166,0.1727696
167,0.19449234
168,0.20374775
169,0.07043313
170,0.19476773
171,0.14681739
172,0.06020599
173,0.46616665
174,0.16447067
175,0.06915425
176,0.07388559
177,0.066098556
178,0.07172363
179,0.04102267
180,0.83785176
181,0.28949773
182,0.026036523
183,0.4203471
184,0.072984084
185,0.028028999
186,0.21585928
187,0.07356298
188,0.047142252
189,0.09528629
190,0.17427549
191,0.26820636
192,0.06532119
193,0.08089301
194,0.03573
195,0.071072794
196,0.23064703
197,0.98284787
198,0.16444807
199,0.06274695
200,0.050180655
201,0.15722497
202,0.37739238
203,0.111127034
204,0.10225665
205,0.089296065
206,0.11940002
207,0.030736053
208,0.08730334
209,0.087303296
210,0.8353001
211,0.047899414
212,0.22441244
213,0.087303296
214,0.5356143
215,0.93349975
216,0.023896743
217,0.6079781
218,0.7968952
219,0.10186177
220,0.030298721
221,0.040707722
222,0.008482103
223,0.05711732
224,0.020994965
225,0.16054934
226,0.02615584
227,0.7647259
228,0.93604475
229,0.047009397
230,0.08456229
231,0.025458323
232,0.034678057
233,0.072281815
234,0.08707412
235,0.43704018
236,0.12067725
237,0.039126467
238,0.039677404
239,0.15869582
240,0.0584399
241,0.22333062
242,0.6519473
243,0.09694547
244,0.05085145
245,0.05818652
246,0.18482327
247,0.14806008
248,0.9019212
249,0.1971154
250,0.069986835
251,0.4131409
252,0.10314401
253,0.11722466
254,0.22200008
255,0.068454176
256,0.9017743
257,0.4643786
258,0.903035
259,0.3029191
260,0.26525158
261,0.08602575
262,0.045060035
263,0.18823907
264,0.054364696
265,0.042208154
266,0.94618297
267,0.021696405
268,0.087303296
269,0.04005723
270,0.19491313
271,0.07541208
272,0.08948287
273,0.15041606
274,0.23319551
275,0.948649
276,0.10143691
277,0.04515743
278,0.08678985
279,0.06407267
280,0.19504191
281,0.5030678
282,0.040503338
283,0.0903978
284,0.18139556
285,0.06431792
286,0.12384878
287,0.112627074
288,0.06983021
289,0.05066929
290,0.24369715
291,0.22496904
292,0.094772846
293,0.146007
294,0.87185377
295,0.76644164
296,0.228209
297,0.24445386
298,0.97299904
299,0.03573
300,0.20276088
301,0.16867803
302,0.038767725
303,0.10299968
304,0.12913947
305,0.57028335
306,0.071830034
307,0.068579435
308,0.22153573
309,0.19299105
310,0.05248595
311,0.07159731
312,0.09464531
313,0.14884709
314,0.34593397
315,0.022381162
316,0.28127736
317,0.23329684
318,0.03200428
319,0.28310177
320,0.06880999
321,0.11438891
322,0.20149411
323,0.22936594
324,0.4324979
325,0.38830134
326,0.19650401
327,0.7143426
328,0.061987787
329,0.03349845
330,0.102737635
331,0.28253388
332,0.08928127
333,0.61935794
334,0.05353116
335,0.16515574
336,0.327343
337,0.43294218
338,0.8547109
339,0.027415883
340,0.07827765
341,0.06553929
342,0.08730334
343,0.87302107
344,0.06690233
345,0.1679957
346,0.87185377
347,0.07474487
348,0.08730334
349,0.07301391
350,0.055922437
351,0.08142568
352,0.06788862
353,0.123878494
354,0.13445549
355,0.19340013
356,0.08055602
357,0.17490704
358,0.052372117
359,0.21818458
360,0.14049491
361,0.17584035
362,0.087303296
363,0.1666598
364,0.07166994
365,0.0330336
366,0.04241877
367,0.08730334
368,0.91692644
369,0.067873195
370,0.06475245
371,0.37093127
372,0.0609905
373,0.08959002
374,0.05883418
375,0.1439099
376,0.093774304
377,0.89932173
378,0.045140393
379,0.14802551
380,0.13797548
381,0.06782225
382,0.6519473
383,0.035490915
384,0.10978363
385,0.26133487
386,0.117075354
387,0.15695263
388,0.1601511
389,0.43062308
390,0.02649347
391,0.23902994
392,0.11332218
393,0.67779493
394,0.08730334
395,0.015804157
396,0.052317698
397,0.066534504
398,0.13648541
399,0.21984611
400,0.08730334
401,0.20688997
402,0.04973413
403,0.43784454
404,0.19163568
405,0.25892806
406,0.08566768
407,0.08573235
408,0.55106574
409,0.048692606
410,0.051144876
411,0.7524018
412,0.28312328
413,0.08332991
414,0.11716251
415,0.07256213
416,0.56821465
417,0.7886199
418,0.07068577
419,0.096510805
420,0.08605947
421,0.04477608
422,0.06989445
423,0.68910694
424,0.037972815
425,0.5473082
426,0.046592757
427,0.06928959
428,0.68869936
429,0.176765
430,0.14246888
431,0.14973019
432,0.15191919
433,0.09043173
434,0.86898154
435,0.960139
436,0.06512932
437,0.29729074
438,0.022490496
439,0.035135474
440,0.07122711
441,0.18311958
442,0.17889354
443,0.13421197
444,0.0751596
445,0.033545148
446,0.30597252
447,0.041719593
448,0.037271526
449,0.0801393
450,0.17204009
451,0.047970753
452,0.087303296
453,0.06986426
454,0.12080718
455,0.033904508
456,0.07140725
457,0.11593211
458,0.12420508
459,0.05134636
460,0.025558641
461,0.12930341
462,0.04169659
463,0.964636
464,0.022668498
465,0.9842272
466,0.04453018
467,0.90982157
468,0.13886155
469,0.05528779
470,0.117144175
471,0.2824359
472,0.06699019
473,0.96469957
474,0.56415206
475,0.043004453
476,0.13467014
477,0.17087221
478,0.055825967
479,0.030317312
480,0.10420533
481,0.08730334
482,0.08088368
483,0.24511674
484,0.9785658
485,0.05552373
486,0.33379638
487,0.08730334
488,0.042106695
489,0.36316213
490,0.42362282
491,0.069376335
492,0.017190948
493,0.17167923
494,0.17633699
495,0.2081567
496,0.14948834
497,0.035691086
498,0.20562
499,0.3654994
500,0.066545404
501,0.1821508
502,0.08157255
503,0.07157204
504,0.11228294
505,0.3118142
506,0.36860353
507,0.933428
508,0.10690952
509,0.1649546
510,0.03448509
511,0.07075588
512,0.17294902
513,0.13421007
514,0.22329484
515,0.025458323
516,0.05670796
517,0.8756345
518,0.23207514
519,0.2197284
520,0.037690133
521,0.39102146
522,0.040584736
523,0.94735736
524,0.04147035
525,0.12703954
526,0.026846215
527,0.032822896
528,0.11620045
529,0.1410209
530,0.31390235
531,0.28005663
532,0.32158616
533,0.05044155
534,0.7728338
535,0.18012667
536,0.068874605
537,0.11149424
538,0.06699482
539,0.23069575
540,0.95518947
541,0.02933882
542,0.014852091
543,0.094969474
544,0.08353923
545,0.10074803
546,0.025236707
547,0.03548374
548,0.09413545
549,0.31568512
550,0.11691103
551,0.050023075
552,0.06646178
553,0.08958795
554,0.07488943
555,0.09211693
556,0.04322548
557,0.06966893
558,0.17469701
559,0.16781095
560,0.39757392
561,0.20546298
562,0.44361562
563,0.048021454
564,0.11004242
565,0.087199315
566,0.051875535
567,0.08730334
568,0.08730334
569,0.04673956
570,0.04885308
571,0.04937015
572,0.03458434
573,0.10361983
574,0.09360719
575,0.041536745
576,0.07177078
577,0.966828
578,0.05382743
579,0.11520709
580,0.22918507
581,0.04630182
582,0.6279818
583,0.22997609
584,0.055480264
585,0.07147544
586,0.07480624
587,0.18562676
588,0.08730334
589,0.6862492
590,0.20665549
591,0.07964048
592,0.10768132
593,0.21216524
594,0.89954036
595,0.06530183
596,0.097744256
597,0.06064763
598,0.1634027
599,0.7213846
600,0.121452644
601,0.6186982
602,0.32242563
603,0.10481713
604,0.09340039
605,0.06878356
606,0.064210445
607,0.11882195
608,0.38394815
609,0.3817339
610,0.091420785
611,0.034887347
612,0.11727134
613,0.46589994
614,0.5450975
615,0.21424499
616,0.14556113
617,0.14164028
618,0.040503956
619,0.0963713
620,0.6479155
621,0.08730334
622,0.07352493
623,0.032606043
624,0.073228575
625,0.19949894
626,0.20493084
627,0.07816168
628,0.0789929
629,0.15757209
630,0.15697096
631,0.16372126
632,0.32155633
633,0.3592112
634,0.29759896
635,0.23348336
636,0.07382314
637,0.071542874
638,0.026513485
639,0.03964877
640,0.1140403
641,0.15126583
642,0.038372986
643,0.01625321
644,0.070614286
645,0.0730469
646,0.19242074
647,0.46314785
648,0.9341233
649,0.06551536
650,0.2690008
651,0.04817276
652,0.9331688
653,0.1589066
654,0.2764731
655,0.60982287
656,0.02867995
657,0.068617426
658,0.23494308
659,0.04853201
660,0.055843055
661,0.43159696
662,0.2506611
663,0.19639337
664,0.066702835
665,0.07726089
666,0.9529026
667,0.02963232
668,0.43534005
669,0.06975187
670,0.17340213
671,0.037171014
672,0.087303296
673,0.3211843
674,0.027514813
675,0.034177657
676,0.07499091
677,0.39526978
678,0.086429834
679,0.56845605
680,0.052663907
681,0.07318213
682,0.05431092
683,0.102985665
684,0.0568144
685,0.1174412
686,0.029694738
687,0.07898604
688,0.036877684
689,0.096693136
690,0.087303296
691,0.04442649
692,0.063626796
693,0.041972212
694,0.117459364
695,0.11027675
696,0.7388681
697,0.04346392
698,0.32196832
699,0.006054925
700,0.067700304
701,0.9205056
702,0.949804
703,0.013718168
704,0.025386067
705,0.087303296
706,0.7670909
707,0.10010046
708,0.13110481
709,0.24461374
710,0.017189244
711,0.08103977
712,0.09087141
713,0.19599883
714,0.95920646
715,0.96382236
716,0.92966884
717,0.19252308
718,0.2586448
719,0.07439149
720,0.118342094
721,0.037419956
722,0.66553557
723,0.5517294
724,0.06899701
725,0.058628786
726,0.9108359
727,0.25033918
728,0.11150555
729,0.20562
730,0.16239995
731,0.09398985
732,0.12147872
733,0.3223819
734,0.9480649
735,0.245609
736,0.22255147
737,0.108006716
738,0.9227742
739,0.9001343
740,0.11695836
741,0.8997053
742,0.039197613
743,0.064105615
744,0.023369245
745,0.041936427
746,0.073333256
747,0.029501382
748,0.16451697
749,0.09164302
750,0.048680138
751,0.1220534
752,0.02744209
753,0.06828133
754,0.012754446
755,0.17316699
756,0.06569973
757,0.27899656
758,0.109081686
759,0.7766627
760,0.32338798
761,0.23171644
762,0.0650037
763,0.14736572
764,0.08624152
765,0.090016864
766,0.064061485
767,0.073971555
768,0.123989895
769,0.043339875
770,0.027413001
771,0.06996657
772,0.11483509
773,0.3745477
774,0.033427067
775,0.086041965
776,0.07779786
777,0.23836415
778,0.10190645
779,0.38658136
780,0.051134937
781,0.32206434
782,0.12913993
783,0.11538365
784,0.24002746
785,0.8996436
786,0.06497705
787,0.079089195
788,0.069950595
789,0.04560456
790,0.17586815
791,0.03898905
792,0.06482206
793,0.04075145
794,0.021669775
795,0.11606589
796,0.09277901
797,0.098581895
798,0.0705622
799,0.18694776
800,0.45535585
801,0.06761699
802,0.0726438
803,0.22581072
804,0.03783344
805,0.83258295
806,0.04613672
807,0.06700859
808,0.14625774
809,0.025856331
810,0.064002044
811,0.060129385
812,0.92703164
813,0.062833644
814,0.049122144
815,0.040255718
816,0.038600277
817,0.09722956
818,0.2518552
819,0.2961862
820,0.32143813
821,0.18914439
822,0.08730334
823,0.06390021
824,0.910251
825,0.074442886
826,0.064385556
827,0.121680826
828,0.35745737
829,0.38982198
830,0.9168736
831,0.06918076
832,0.062446833
833,0.0793979
834,0.025382066
835,0.2770468
836,0.60890996
837,0.07404061
838,0.06968893
839,0.14230649
840,0.07021155
841,0.17251176
842,0.8994981
843,0.18481971
844,0.20608552
845,0.08730334
846,0.06642008
847,0.14999183
848,0.19721577
849,0.036285516
850,0.022780955
851,0.20223658
852,0.068070635
853,0.06861166
854,0.36099908
855,0.116677284
856,0.023177573
857,0.31706807
858,0.06921377
859,0.37231404
860,0.37202
861,0.08451205
862,0.22260036
863,0.069731526
864,0.13654126
865,0.07744792
866,0.078364134
867,0.029583376
868,0.08539795
869,0.3213882
870,0.22566655
871,0.19314031
872,0.254316
873,0.021705968
874,0.10745901
875,0.10250786
876,0.20077822
877,0.29257223
878,0.22558448
879,0.38010576
880,0.17821117
881,0.08730334
882,0.19075659
883,0.14282092
884,0.07737068
885,0.8349013
886,0.22547981
887,0.09252099
888,0.025472594
889,0.03180567
890,0.09265582
891,0.06485856
892,0.0650057
893,0.08489986
894,0.40513167
895,0.5772337
896,0.12153114
897,0.20562
898,0.9664999
899,0.106669076
900,0.03082784
901,0.123330794
902,0.40638897
903,0.072694495
904,0.44511634
905,0.03448509
906,0.32722253
907,0.038636293
908,0.15170932
909,0.3157809
910,0.08875417
911,0.3265741
912,0.15152192
913,0.1184026
914,0.11393703
915,0.027425377
916,0.3611576
917,0.14411812
918,0.06716203
919,0.19380537
920,0.08637084
921,0.7714696
922,0.069823936
923,0.07477732
924,0.061823018
925,0.8866354
926,0.07073789
927,0.21229202
928,0.06580673
929,0.3178814
930,0.066263884
931,0.06478506
932,0.28316528
933,0.0626837
934,0.0336902
935,0.19578275
936,0.016496757
937,0.087303296
938,0.15887666
939,0.23809671
940,0.06907472
941,0.12081594
942,0.15324825
943,0.10503507
944,0.0381991
945,0.26851568
946,0.114122085
947,0.23960078
948,0.7143426
949,0.19572037
950,0.23209384
951,0.20764734
952,0.03631765
953,0.032643545
954,0.034887347
955,0.19990453
956,0.1192674
957,0.019854598
958,0.2233196
959,0.046469957
960,0.07893182
961,0.073971555
962,0.1633344
963,0.08242341
964,0.033728782
965,0.054420426
966,0.03821672
967,0.088819936
968,0.4673754
969,0.16792585
970,0.03177577
971,0.15175164
972,0.090432286
973,0.03848909
974,0.27915174
975,0.039018113
976,0.034887347
977,0.08730334
978,0.0827942
979,0.31405792
980,0.19252308
981,0.070135675
982,0.21694577
983,0.13608123
984,0.07272351
985,0.12415449
986,0.037278824
987,0.083905965
988,0.09638243
989,0.16260162
990,0.90258384
991,0.20040594
992,0.053423423
993,0.19739002
994,0.11851107
995,0.45011175
996,0.03143918
997,0.08730334
998,0.07058045
999,0.17805961
1000,0.08134405
1001,0.0660771
1002,0.40006554
1003,0.08730334
1004,0.06529706
1005,0.06611903
1006,0.07087813
1007,0.24205373
1008,0.08730334
1009,0.13866629
1010,0.31896117
1011,0.31005797
1012,0.086592704
1013,0.06721617
1014,0.03875462
1015,0.2778771
1016,0.024115423
1017,0.059962243
1018,0.77151203
1019,0.50223607
1020,0.03695752
1021,0.024922833
1022,0.071525924
1023,0.08283758
1024,0.28725293
1025,0.03324107
1026,0.23073149
1027,0.14036629
1028,0.8377741
1029,0.040954564
1030,0.046171237
1031,0.1787758
1032,0.124108225
1033,0.09487452
1034,0.08730334
1035,0.033971712
1036,0.17874113
1037,0.56780624
1038,0.46589994
1039,0.4421993
1040,0.17496154
1041,0.5029884
1042,0.08730334
1043,0.92703164
1044,0.09739823
1045,0.06725931
1046,0.76644164
1047,0.30677935
1048,0.051384483
1049,0.047189947
1050,0.13489929
1051,0.121062756
1052,0.07190872
1053,0.09731194
1054,0.46589994
1055,0.06837004
1056,0.068528794
1057,0.061069846
1058,0.028906817
1059,0.9066189
1060,0.11225822
1061,0.18932475
1062,0.44678634
1063,0.11633894
1064,0.65552354
1065,0.9821534
1066,0.2782832
1067,0.077899784
1068,0.24263829
1069,0.22000675
1070,0.13314173
1071,0.121750645
1072,0.08568107
1073,0.09372902
1074,0.50742835
1075,0.87813276
1076,0.26887143
1077,0.08891702
1078,0.36183602
1079,0.18664283
1080,0.07089199
1081,0.09893915
1082,0.57139826
1083,0.10930103
1084,0.04333414
1085,0.03439505
1086,0.1706731
1087,0.051757645
1088,0.12214213
1089,0.8363033
1090,0.06758246
1091,0.07965785
1092,0.0644682
1093,0.08475598
1094,0.03270475
1095,0.06542864
1096,0.08479383
1097,0.08730334
1098,0.070646435
1099,0.112945646
1100,0.035600584
1101,0.17544588
1102,0.7388681
1103,0.046271544
1104,0.03743726
1105,0.026831653
1106,0.34737143
1107,0.051591527
1108,0.034887347
1109,0.06522087
1110,0.041909967
1111,0.11947318
1112,0.09189198
1113,0.11609255
1114,0.11609174
1115,0.03017697
1116,0.04179154
1117,0.06697572
1118,0.17553021
1119,0.9334223
1120,0.27103427
1121,0.10257317
1122,0.055778187
1123,0.080426924
1124,0.16342318
1125,0.3129791
1126,0.3712372
1127,0.06301795
1128,0.054900188
1129,0.17719872
1130,0.07698841
1131,0.008901594
1132,0.1081294
1133,0.2543287
1134,0.09700079
1135,0.1293121
1136,0.032218114
1137,0.13456748
1138,0.010425808
1139,0.067530446
1140,0.25734293
1141,0.83785176
1142,0.22400996
1143,0.019164218
1144,0.11521269
1145,0.09357492
1146,0.020312224
1147,0.7388681
1148,0.22327955
1149,0.14469554
1150,0.5245033
1151,0.102467775
1152,0.08051354
1153,0.08789552
1154,0.06828938
1155,0.024771463
1156,0.087303296
1157,0.07315207
1158,0.816901
1159,0.36439025
1160,0.22733872
1161,0.093386315
1162,0.09095287
1163,0.7051951
1164,0.09407473
1165,0.041620843
1166,0.6094617
1167,0.07839617
1168,0.0639335
1169,0.2081567
1170,0.3513939
1171,0.83785176
1172,0.22644155
1173,0.39239103
1174,0.49096748
1175,0.07626513
1176,0.0522442
1177,0.10012474
1178,0.17704433
1179,0.22519238
1180,0.03542522
1181,0.06429475
1182,0.32158658
1183,0.05448222
1184,0.27724835
1185,0.8513281
1186,0.050996434
1187,0.4191765
1188,0.097169206
1189,0.061137553
1190,0.06936763
1191,0.07238015
1192,0.32131055
1193,0.4678121
1194,0.17179994
1195,0.8447827
1196,0.87185377
1197,0.073289104
1198,0.4407843
1199,0.85667616
1200,0.025643144
1201,0.09395672
1202,0.92313737
1203,0.06981845
1204,0.15529482
1205,0.039679896
1206,0.113776386
1207,0.06512018
1208,0.02329052
1209,0.8717789
1210,0.06894346
1211,0.06427826
1212,0.037190787
1213,0.08361849
1214,0.0672326
1215,0.064290956
1216,0.03448509
1217,0.08730334
1218,0.010191524
1219,0.028718058
1220,0.042198546
1221,0.08730334
1222,0.96158785
1223,0.039407548
1224,0.18222076
1225,0.03898905
1226,0.18667838
1227,0.89588875
1228,0.117265664
1229,0.023519969
1230,0.18840414
1231,0.037928563
1232,0.3213658
1233,0.87175405
1234,0.036081176
1235,0.8958572
1236,0.0489833
1237,0.07023548
1238,0.12088734
1239,0.035904516
1240,0.11362147
1241,0.2991806
1242,0.34939703
1243,0.22761858
1244,0.22063889
1245,0.94966143
1246,0.8441506
1247,0.032943983
1248,0.15669334
1249,0.19422652
1250,0.051384505
1251,0.10391943
1252,0.040534716
1253,0.06431531
1254,0.025380408
1255,0.078065544
1256,0.017995225
1257,0.06432422
1258,0.16777258
1259,0.40311342
1260,0.11232628
1261,0.052634586
1262,0.21023478
1263,0.047427505
1264,0.11219627
1265,0.10283422
1266,0.08197155
1267,0.93165123
1268,0.16668592
1269,0.89955246
1270,0.037507005
1271,0.029574566
1272,0.009311952
1273,0.088613056
1274,0.10465532
1275,0.1685326
1276,0.09564726
1277,0.6519473
1278,0.08730334
1279,0.8993477
1280,0.5343637
1281,0.06768599
1282,0.045111716
1283,0.46247688
1284,0.18131033
1285,0.42109868
1286,0.03898905
1287,0.06833228
1288,0.187937
1289,0.069729835
1290,0.14241193
1291,0.6519473
1292,0.03507798
1293,0.07309167
1294,0.041721843
1295,0.07637189
1296,0.026393563
1297,0.08730334
1298,0.49681503
1299,0.31890944
1300,0.4411114
1301,0.05562485
1302,0.022223268
1303,0.2991672
1304,0.06449726
1305,0.036858335
1306,0.7143426
1307,0.11927167
1308,0.12633082
1309,0.052670497
1310,0.030770382
1311,0.04703674
1312,0.14132658
1313,0.08362778
1314,0.08265545
1315,0.0719838
1316,0.8761441
1317,0.20153864
1318,0.06533259
1319,0.12471847
1320,0.20670491
1321,0.020640165
1322,0.32129437
1323,0.13141935
1324,0.054607946
1325,0.2224547
1326,0.12032537
1327,0.069826886
1328,0.17571259
1329,0.4091102
1330,0.6519473
1331,0.06719168
1332,0.24083136
1333,0.034887347
1334,0.104811236
1335,0.30965444
1336,0.34612575
1337,0.042179044
1338,0.6204974
1339,0.07307224
1340,0.3858163
1341,0.12831935
1342,0.19874737
1343,0.10348895
1344,0.046784934
1345,0.11585109
1346,0.038701557
1347,0.08730334
1348,0.08730334
1349,0.17952853
1350,0.21168736
1351,0.0874768
1352,0.9472598
1353,0.14157453
1354,0.10099152
1355,0.03909298
1356,0.041290052
1357,0.21684645
1358,0.1287993
1359,0.02985714
1360,0.046351463
1361,0.11113748
1362,0.07948124
1363,0.060706418
1364,0.24438433
1365,0.18421736
1366,0.026036536
1367,0.06829027
1368,0.105982006
1369,0.080749005
1370,0.43747208
1371,0.13354096
1372,0.08135767
1373,0.37186885
1374,0.189098
1375,0.14488855
1376,0.015422425
1377,0.27053162
1378,0.026036523
1379,0.22604762
1380,0.21684645
1381,0.20285769
1382,0.07924216
1383,0.2612694
1384,0.11368245
1385,0.5325866
1386,0.12145548
1387,0.07876214
1388,0.064341016
1389,0.026036523
1390,0.11507573
1391,0.57203764
1392,0.07153971
1393,0.0280202
1394,0.1967954
1395,0.13523601
1396,0.05525811
1397,0.029471062
1398,0.257187
1399,0.030933479
1400,0.9561871
1401,0.026036536
1402,0.21100706
1403,0.122128315
1404,0.020084264
1405,0.08276694
1406,0.22842865
1407,0.09528535
1408,0.06768213
1409,0.18133317
1410,0.06259354
1411,0.093439296
1412,0.026036523
1413,0.19886541
1414,0.22936507
1415,0.35949028
1416,0.037297077
1417,0.104235515
1418,0.22521609
1419,0.19252308
1420,0.14569739
1421,0.44042233
1422,0.9332056
1423,0.37502423
1424,0.02452808
1425,0.17724903
1426,0.21974434
1427,0.036709156
1428,0.042176973
1429,0.13343322
1430,0.036064114
1431,0.20562
1432,0.29167908
1433,0.026036536
1434,0.23534103
1435,0.07159833
1436,0.08317342
1437,0.052187946
1438,0.3850833
1439,0.087303296
1440,0.03752537
1441,0.07223824
1442,0.13402614
1443,0.0958543
1444,0.019833365
1445,0.0804158
1446,0.23253338
1447,0.887492
1448,0.08730334
1449,0.23963867
1450,0.08730334
1451,0.44318184
1452,0.2015816
1453,0.041203268
1454,0.10839135
1455,0.046896122
1456,0.116826564
1457,0.10755408
1458,0.26550967
1459,0.064105794
1460,0.21521743
1461,0.119529806
1462,0.036681544
1463,0.53295934
1464,0.1911813
1465,0.034887347
1466,0.10746306
1467,0.0540228
1468,0.026036523
1469,0.10198603
1470,0.70083624
1471,0.032171093
1472,0.10123021
1473,0.2449991
1474,0.035589304
1475,0.087303296
1476,0.06432143
1477,0.09345474
1478,0.047724936
1479,0.15021014
1480,0.08397521
1481,0.3252394
1482,0.6079781
1483,0.113132186
1484,0.1830557
1485,0.04631385
1486,0.2851709
1487,0.066072054
1488,0.32156053
1489,0.14176108
1490,0.12014503
1491,0.20400916
1492,0.08730334
1493,0.08583896
1494,0.06596207
1495,0.034887347
1496,0.026527803
1497,0.08730334
1498,0.0791448
1499,0.18591386
1500,0.026036523
1501,0.08838083
1502,0.2215039
1503,0.9818121
1504,0.06533727
1505,0.10631712
1506,0.08320418
1507,0.06612735
1508,0.27753004
1509,0.07117817
1510,0.07134236
1511,0.14112273
1512,0.05592519
1513,0.12329276
1514,0.022275435
1515,0.20223658
1516,0.02924566
1517,0.03780862
1518,0.14639558
1519,0.17628159
1520,0.121939614
1521,0.117489226
1522,0.052049372
1523,0.08036315
1524,0.12192331
1525,0.11497589
1526,0.106763385
1527,0.040187065
1528,0.087066434
1529,0.115902744
1530,0.21220091
1531,0.22170593
1532,0.41368222
1533,0.8736864
